split,seed,model,adr,roc_auc,pr_auc,prevalence
scaffold,2,size+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.538145901341037,0.3030221618297113,0.263489838822705
scaffold,2,size+logreg,General disorders and administration site conditions,0.5133571533224528,0.9139075217719264,0.905395935529082
scaffold,2,size+logreg,Endocrine disorders,0.4785144272708787,0.21623900510617,0.2263489838822705
scaffold,2,size+logreg,Surgical and medical procedures,0.5193063303462143,0.1568193980990912,0.1492641906096706
scaffold,2,size+logreg,Vascular disorders,0.5460411066437167,0.8021219450225285,0.7764540995094604
scaffold,2,size+logreg,Blood and lymphatic system disorders,0.4941865393696618,0.6070980801961031,0.6201822004204625
scaffold,2,size+logreg,Skin and subcutaneous tissue disorders,0.5875761042536591,0.9419182142012474,0.9236159775753328
scaffold,2,size+logreg,"Congenital, familial and genetic disorders",0.494421171035223,0.1799602440265323,0.1772950245269796
scaffold,2,size+logreg,Infections and infestations,0.6000559434232984,0.7674428615319716,0.7049754730203224
scaffold,2,size+logreg,"Respiratory, thoracic and mediastinal disorders",0.5810969767606163,0.789185305174598,0.7428170988086895
scaffold,2,size+logreg,Psychiatric disorders,0.4865179145848319,0.6987138571968952,0.7119831814996496
scaffold,2,size+logreg,Renal and urinary disorders,0.5451775224583553,0.6688940842084679,0.6384022424667134
scaffold,2,size+logreg,"Pregnancy, puerperium and perinatal conditions",0.5047607446894361,0.1088023561585455,0.0875963559915907
scaffold,2,size+logreg,Ear and labyrinth disorders,0.5047106588501226,0.4638972514379549,0.4618079887876664
scaffold,2,size+logreg,Cardiac disorders,0.5401830767461624,0.7249219007156306,0.6923615977575333
scaffold,2,size+logreg,Nervous system disorders,0.6027814590621894,0.9436113713053872,0.9138051857042748
scaffold,2,size+logreg,"Injury, poisoning and procedural complications",0.5354811754854484,0.6990686073804924,0.6629292221443588
scaffold,2,knn5 tanimoto,Hepatobiliary disorders,0.6687086056601678,0.6547226602307848,0.5206727400140154
scaffold,2,knn5 tanimoto,Metabolism and nutrition disorders,0.5549287095765415,0.7284657372515894,0.6979677645409951
scaffold,2,knn5 tanimoto,Product issues,0.5404508507775058,0.0188014154461522,0.0154169586545199
scaffold,2,knn5 tanimoto,Eye disorders,0.6453014410528103,0.7054750610381431,0.613875262789068
scaffold,2,knn5 tanimoto,Investigations,0.6159959688816923,0.8459305729761881,0.8065872459705676
scaffold,2,knn5 tanimoto,Musculoskeletal and connective tissue disorders,0.5936986382342502,0.7469657327664839,0.6986685353889278
scaffold,2,knn5 tanimoto,Gastrointestinal disorders,0.6651058433939667,0.9384531827627004,0.9096005606166784
scaffold,2,knn5 tanimoto,Social circumstances,0.58186440887027,0.2361886347023115,0.1758934828311142
scaffold,2,knn5 tanimoto,Immune system disorders,0.5822324554647335,0.7546520394479581,0.7175893482831114
scaffold,2,knn5 tanimoto,Reproductive system and breast disorders,0.6595568165200388,0.6441751835619016,0.5094604064470918
scaffold,2,knn5 tanimoto,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6446905597567969,0.4007428290702821,0.263489838822705
scaffold,2,knn5 tanimoto,General disorders and administration site conditions,0.5404075554661248,0.9128537876538104,0.905395935529082
scaffold,2,knn5 tanimoto,Endocrine disorders,0.676343570576497,0.3885558633461127,0.2263489838822705
scaffold,2,knn5 tanimoto,Surgical and medical procedures,0.5627551806061449,0.1828489879558857,0.1492641906096706
scaffold,2,knn5 tanimoto,Vascular disorders,0.6083030403775793,0.8191126731308727,0.7764540995094604
scaffold,2,knn5 tanimoto,Blood and lymphatic system disorders,0.6742944921306228,0.7367751995457793,0.6201822004204625
scaffold,2,knn5 tanimoto,Skin and subcutaneous tissue disorders,0.579146381273093,0.9349993102716464,0.9236159775753328
scaffold,2,knn5 tanimoto,"Congenital, familial and genetic disorders",0.5545467306377638,0.224949139945678,0.1772950245269796
scaffold,2,knn5 tanimoto,Infections and infestations,0.5847957365448638,0.7473822846843825,0.7049754730203224
scaffold,2,knn5 tanimoto,"Respiratory, thoracic and mediastinal disorders",0.5515805100006068,0.7651345865932575,0.7428170988086895
scaffold,2,knn5 tanimoto,Psychiatric disorders,0.6386259080864372,0.7844349711471458,0.7119831814996496
scaffold,2,knn5 tanimoto,Renal and urinary disorders,0.6237377549354932,0.7133026690498895,0.6384022424667134
scaffold,2,knn5 tanimoto,"Pregnancy, puerperium and perinatal conditions",0.5713605905827518,0.106486083774498,0.0875963559915907
scaffold,2,knn5 tanimoto,Ear and labyrinth disorders,0.6273031003134668,0.5565983175919742,0.4618079887876664
scaffold,2,knn5 tanimoto,Cardiac disorders,0.621765983889487,0.7564925455452414,0.6923615977575333
scaffold,2,knn5 tanimoto,Nervous system disorders,0.5644759922489545,0.9241747750992012,0.9138051857042748
scaffold,2,knn5 tanimoto,"Injury, poisoning and procedural complications",0.562038540614482,0.696974875835673,0.6629292221443588
scaffold,2,morgan+logreg,Hepatobiliary disorders,0.6258095491058075,0.6371965750759901,0.5206727400140154
scaffold,2,morgan+logreg,Metabolism and nutrition disorders,0.5384055179157015,0.7227391472217616,0.6979677645409951
scaffold,2,morgan+logreg,Product issues,0.4655463006148643,0.030979453304344,0.0154169586545199
scaffold,2,morgan+logreg,Eye disorders,0.6068577972960864,0.6987242295685396,0.613875262789068
scaffold,2,morgan+logreg,Investigations,0.6438050411892858,0.8756819414576308,0.8065872459705676
scaffold,2,morgan+logreg,Musculoskeletal and connective tissue disorders,0.5998038310227002,0.7661163887222854,0.6986685353889278
scaffold,2,morgan+logreg,Gastrointestinal disorders,0.7066509845214997,0.9561148990479194,0.9096005606166784
scaffold,2,morgan+logreg,Social circumstances,0.5781831313194192,0.2472953946260114,0.1758934828311142
scaffold,2,morgan+logreg,Immune system disorders,0.5793288397953626,0.7731013615349586,0.7175893482831114
scaffold,2,morgan+logreg,Reproductive system and breast disorders,0.6199213812500298,0.6274826361714051,0.5094604064470918
scaffold,2,morgan+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.5689279987584734,0.3464867207189824,0.263489838822705
scaffold,2,morgan+logreg,General disorders and administration site conditions,0.5072554338659387,0.9107514828980732,0.905395935529082
scaffold,2,morgan+logreg,Endocrine disorders,0.6027630471605553,0.3705034772461998,0.2263489838822705
scaffold,2,morgan+logreg,Surgical and medical procedures,0.5948055835306268,0.2312125799537287,0.1492641906096706
scaffold,2,morgan+logreg,Vascular disorders,0.5826825030591889,0.8164197610695757,0.7764540995094604
scaffold,2,morgan+logreg,Blood and lymphatic system disorders,0.6449336041241072,0.7341438993125217,0.6201822004204625
scaffold,2,morgan+logreg,Skin and subcutaneous tissue disorders,0.6078659382520719,0.947523176334496,0.9236159775753328
scaffold,2,morgan+logreg,"Congenital, familial and genetic disorders",0.5586262897911858,0.2270136890428152,0.1772950245269796
scaffold,2,morgan+logreg,Infections and infestations,0.5880856545981994,0.7764658190439377,0.7049754730203224
scaffold,2,morgan+logreg,"Respiratory, thoracic and mediastinal disorders",0.5932699755141898,0.8041964835095206,0.7428170988086895
scaffold,2,morgan+logreg,Psychiatric disorders,0.5812351110190026,0.7674456842884437,0.7119831814996496
scaffold,2,morgan+logreg,Renal and urinary disorders,0.6079129187054603,0.7277213571410001,0.6384022424667134
scaffold,2,morgan+logreg,"Pregnancy, puerperium and perinatal conditions",0.5204040029843287,0.1224646932413808,0.0875963559915907
scaffold,2,morgan+logreg,Ear and labyrinth disorders,0.5604063919430254,0.523659505152173,0.4618079887876664
scaffold,2,morgan+logreg,Cardiac disorders,0.6115732591590022,0.7683394615854818,0.6923615977575333
scaffold,2,morgan+logreg,Nervous system disorders,0.6649062585767614,0.956461884233701,0.9138051857042748
scaffold,2,morgan+logreg,"Injury, poisoning and procedural complications",0.5339580919602392,0.6956208237266088,0.6629292221443588
scaffold,2,morgan+rf,Hepatobiliary disorders,0.7112250672846985,0.7131230492980629,0.5206727400140154
scaffold,2,morgan+rf,Metabolism and nutrition disorders,0.5829875681093276,0.7611108992234767,0.6979677645409951
scaffold,2,morgan+rf,Product issues,0.5489623989817597,0.0465935081541437,0.0154169586545199
scaffold,2,morgan+rf,Eye disorders,0.6697113385374044,0.7440823632198867,0.613875262789068
scaffold,2,morgan+rf,Investigations,0.6567570411074307,0.886668541415893,0.8065872459705676
scaffold,2,morgan+rf,Musculoskeletal and connective tissue disorders,0.6583946685751434,0.8089356211038334,0.6986685353889278
scaffold,2,morgan+rf,Gastrointestinal disorders,0.7292575670080002,0.955759169442473,0.9096005606166784
scaffold,2,morgan+rf,Social circumstances,0.5946219438995458,0.3056223529307252,0.1758934828311142
scaffold,2,morgan+rf,Immune system disorders,0.6300994226585093,0.8081226941690675,0.7175893482831114
scaffold,2,morgan+rf,Reproductive system and breast disorders,0.694225633907962,0.7172714351228059,0.5094604064470918
scaffold,2,morgan+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6804878552752882,0.4666724126420306,0.263489838822705
scaffold,2,morgan+rf,General disorders and administration site conditions,0.6046692059168002,0.9347655072017792,0.905395935529082
scaffold,2,morgan+rf,Endocrine disorders,0.681023862241274,0.4402399716538672,0.2263489838822705
scaffold,2,morgan+rf,Surgical and medical procedures,0.5831522416893775,0.2123057845593978,0.1492641906096706
scaffold,2,morgan+rf,Vascular disorders,0.6266534741582968,0.8464024349662671,0.7764540995094604
scaffold,2,morgan+rf,Blood and lymphatic system disorders,0.7164491243343408,0.8028039168697809,0.6201822004204625
scaffold,2,morgan+rf,Skin and subcutaneous tissue disorders,0.5983899201409827,0.9516719609460622,0.9236159775753328
scaffold,2,morgan+rf,"Congenital, familial and genetic disorders",0.6005410488079964,0.2767379693802615,0.1772950245269796
scaffold,2,morgan+rf,Infections and infestations,0.6345925258647753,0.8085958300274761,0.7049754730203224
scaffold,2,morgan+rf,"Respiratory, thoracic and mediastinal disorders",0.6313399658089239,0.820954981270304,0.7428170988086895
scaffold,2,morgan+rf,Psychiatric disorders,0.6458757937787096,0.8127294956146202,0.7119831814996496
scaffold,2,morgan+rf,Renal and urinary disorders,0.6702142073967533,0.7698137415977554,0.6384022424667134
scaffold,2,morgan+rf,"Pregnancy, puerperium and perinatal conditions",0.5831845568281862,0.1459292557835048,0.0875963559915907
scaffold,2,morgan+rf,Ear and labyrinth disorders,0.6365756707089846,0.6091453076327127,0.4618079887876664
scaffold,2,morgan+rf,Cardiac disorders,0.6777197769069836,0.818473112130437,0.6923615977575333
scaffold,2,morgan+rf,Nervous system disorders,0.7251251334201763,0.9644438291876928,0.9138051857042748
scaffold,2,morgan+rf,"Injury, poisoning and procedural complications",0.5985760935159594,0.748263023062489,0.6629292221443588
scaffold,2,desc+rf,Hepatobiliary disorders,0.7011335464303011,0.6975907936418335,0.5206727400140154
scaffold,2,desc+rf,Metabolism and nutrition disorders,0.6160107818085008,0.7815416341356356,0.6979677645409951
scaffold,2,desc+rf,Product issues,0.5306515256787977,0.0305943524501428,0.0154169586545199
scaffold,2,desc+rf,Eye disorders,0.6650124073554398,0.7441869610717055,0.613875262789068
scaffold,2,desc+rf,Investigations,0.6715969533640509,0.8958500696351634,0.8065872459705676
scaffold,2,desc+rf,Musculoskeletal and connective tissue disorders,0.647543622850349,0.8052836393133298,0.6986685353889278
scaffold,2,desc+rf,Gastrointestinal disorders,0.7646483707822553,0.9653853454425608,0.9096005606166784
scaffold,2,desc+rf,Social circumstances,0.607496440746359,0.2600826156363475,0.1758934828311142
scaffold,2,desc+rf,Immune system disorders,0.6177930069738052,0.8139507860384754,0.7175893482831114
scaffold,2,desc+rf,Reproductive system and breast disorders,0.670379324815292,0.6897250618679406,0.5094604064470918
scaffold,2,desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6998687115725047,0.4943834400603513,0.263489838822705
scaffold,2,desc+rf,General disorders and administration site conditions,0.5405956913791674,0.921435136410584,0.905395935529082
scaffold,2,desc+rf,Endocrine disorders,0.6975443536703227,0.4459904384893303,0.2263489838822705
scaffold,2,desc+rf,Surgical and medical procedures,0.5766306569721765,0.1991386940570235,0.1492641906096706
scaffold,2,desc+rf,Vascular disorders,0.6328784194278404,0.8453026042902332,0.7764540995094604
scaffold,2,desc+rf,Blood and lymphatic system disorders,0.7229373238859227,0.80835219765602,0.6201822004204625
scaffold,2,desc+rf,Skin and subcutaneous tissue disorders,0.5162747700010726,0.9312485243885092,0.9236159775753328
scaffold,2,desc+rf,"Congenital, familial and genetic disorders",0.574108985692585,0.2695923525112692,0.1772950245269796
scaffold,2,desc+rf,Infections and infestations,0.6377626234715681,0.8055009985511813,0.7049754730203224
scaffold,2,desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6573919018023114,0.8301901343385891,0.7428170988086895
scaffold,2,desc+rf,Psychiatric disorders,0.6583718873466028,0.808206874013554,0.7119831814996496
scaffold,2,desc+rf,Renal and urinary disorders,0.659922507595424,0.7584043510678117,0.6384022424667134
scaffold,2,desc+rf,"Pregnancy, puerperium and perinatal conditions",0.599329880894768,0.1449081807292268,0.0875963559915907
scaffold,2,desc+rf,Ear and labyrinth disorders,0.6216277783918034,0.5948123471109221,0.4618079887876664
scaffold,2,desc+rf,Cardiac disorders,0.7001684137033425,0.8339173501481753,0.6923615977575333
scaffold,2,desc+rf,Nervous system disorders,0.7195155516445985,0.9622122301020524,0.9138051857042748
scaffold,2,desc+rf,"Injury, poisoning and procedural complications",0.6052074686995363,0.7499043160298529,0.6629292221443588
scaffold,2,morgan+desc+rf,Hepatobiliary disorders,0.7122855729785884,0.705098511175376,0.5206727400140154
scaffold,2,morgan+desc+rf,Metabolism and nutrition disorders,0.622830718849081,0.7831267333793636,0.6979677645409951
scaffold,2,morgan+desc+rf,Product issues,0.5662917691552469,0.0387358860656872,0.0154169586545199
scaffold,2,morgan+desc+rf,Eye disorders,0.67277638947814,0.7501240557102584,0.613875262789068
scaffold,2,morgan+desc+rf,Investigations,0.6742820152838344,0.8967389238448936,0.8065872459705676
scaffold,2,morgan+desc+rf,Musculoskeletal and connective tissue disorders,0.6504465494943996,0.8062946454025847,0.6986685353889278
scaffold,2,morgan+desc+rf,Gastrointestinal disorders,0.7592641404414864,0.964731345557,0.9096005606166784
scaffold,2,morgan+desc+rf,Social circumstances,0.6135089249495271,0.2721054872901514,0.1758934828311142
scaffold,2,morgan+desc+rf,Immune system disorders,0.631202088006161,0.8140224435586392,0.7175893482831114
scaffold,2,morgan+desc+rf,Reproductive system and breast disorders,0.6867824024070766,0.7084508774501865,0.5094604064470918
scaffold,2,morgan+desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6953600828579255,0.4868559621896297,0.263489838822705
scaffold,2,morgan+desc+rf,General disorders and administration site conditions,0.5670317467396163,0.9226025995921388,0.905395935529082
scaffold,2,morgan+desc+rf,Endocrine disorders,0.7003886533818773,0.4535676370830412,0.2263489838822705
scaffold,2,morgan+desc+rf,Surgical and medical procedures,0.5808336159271528,0.2109722818841914,0.1492641906096706
scaffold,2,morgan+desc+rf,Vascular disorders,0.627990924776558,0.8450420766357112,0.7764540995094604
scaffold,2,morgan+desc+rf,Blood and lymphatic system disorders,0.7311203995504743,0.8162455324833194,0.6201822004204625
scaffold,2,morgan+desc+rf,Skin and subcutaneous tissue disorders,0.5298154358641205,0.934220296937376,0.9236159775753328
scaffold,2,morgan+desc+rf,"Congenital, familial and genetic disorders",0.6020710051240006,0.2843493320617462,0.1772950245269796
scaffold,2,morgan+desc+rf,Infections and infestations,0.6474929427423067,0.8113053114003452,0.7049754730203224
scaffold,2,morgan+desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6456531777048141,0.8238497057798314,0.7428170988086895
scaffold,2,morgan+desc+rf,Psychiatric disorders,0.6632909800057725,0.8114368298910002,0.7119831814996496
scaffold,2,morgan+desc+rf,Renal and urinary disorders,0.673368699469087,0.771933209330224,0.6384022424667134
scaffold,2,morgan+desc+rf,"Pregnancy, puerperium and perinatal conditions",0.6136537131710169,0.1592170609787236,0.0875963559915907
scaffold,2,morgan+desc+rf,Ear and labyrinth disorders,0.6301768514509046,0.6040340139293134,0.4618079887876664
scaffold,2,morgan+desc+rf,Cardiac disorders,0.6874083170573368,0.8289512004592241,0.6923615977575333
scaffold,2,morgan+desc+rf,Nervous system disorders,0.7367332046502495,0.9675520060167844,0.9138051857042748
scaffold,2,morgan+desc+rf,"Injury, poisoning and procedural complications",0.6107639934674429,0.7513113520422026,0.6629292221443588
scaffold,2,morgan+desc+rf-multi,Hepatobiliary disorders,0.6736072282013891,0.6796369858450679,0.5206727400140154
scaffold,2,morgan+desc+rf-multi,Metabolism and nutrition disorders,0.5973002014254142,0.7661273613631735,0.6979677645409951
scaffold,2,morgan+desc+rf-multi,Product issues,0.5395699008287472,0.0324770546470959,0.0154169586545199
scaffold,2,morgan+desc+rf-multi,Eye disorders,0.6460464337016905,0.7353589463664172,0.613875262789068
scaffold,2,morgan+desc+rf-multi,Investigations,0.6564756012885975,0.8816554629905033,0.8065872459705676
scaffold,2,morgan+desc+rf-multi,Musculoskeletal and connective tissue disorders,0.6382852974073558,0.8023521761253102,0.6986685353889278
scaffold,2,morgan+desc+rf-multi,Gastrointestinal disorders,0.7390026682999171,0.957442449354298,0.9096005606166784
scaffold,2,morgan+desc+rf-multi,Social circumstances,0.6320274324992274,0.2676078158583497,0.1758934828311142
scaffold,2,morgan+desc+rf-multi,Immune system disorders,0.5878422720945582,0.7862513255161417,0.7175893482831114
scaffold,2,morgan+desc+rf-multi,Reproductive system and breast disorders,0.6818944440983624,0.6873732935277488,0.5094604064470918
scaffold,2,morgan+desc+rf-multi,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6525076661549567,0.4356920431704184,0.263489838822705
scaffold,2,morgan+desc+rf-multi,General disorders and administration site conditions,0.5242882267264939,0.9203727038907036,0.905395935529082
scaffold,2,morgan+desc+rf-multi,Endocrine disorders,0.6657530230685654,0.4060796335702916,0.2263489838822705
scaffold,2,morgan+desc+rf-multi,Surgical and medical procedures,0.5919224020779684,0.20899318136209,0.1492641906096706
scaffold,2,morgan+desc+rf-multi,Vascular disorders,0.6421143519599939,0.8491895855317745,0.7764540995094604
scaffold,2,morgan+desc+rf-multi,Blood and lymphatic system disorders,0.6973328879622656,0.7801754855735497,0.6201822004204625
scaffold,2,morgan+desc+rf-multi,Skin and subcutaneous tissue disorders,0.5748084609681019,0.9459055619930716,0.9236159775753328
scaffold,2,morgan+desc+rf-multi,"Congenital, familial and genetic disorders",0.5829493021821964,0.2458450556765673,0.1772950245269796
scaffold,2,morgan+desc+rf-multi,Infections and infestations,0.6438862685047917,0.8059137458480172,0.7049754730203224
scaffold,2,morgan+desc+rf-multi,"Respiratory, thoracic and mediastinal disorders",0.6352932990906217,0.8135431778201797,0.7428170988086895
scaffold,2,morgan+desc+rf-multi,Psychiatric disorders,0.6503807025803345,0.8050694805743742,0.7119831814996496
scaffold,2,morgan+desc+rf-multi,Renal and urinary disorders,0.6447557000371805,0.7581660696716164,0.6384022424667134
scaffold,2,morgan+desc+rf-multi,"Pregnancy, puerperium and perinatal conditions",0.6052953536663592,0.147980753824673,0.0875963559915907
scaffold,2,morgan+desc+rf-multi,Ear and labyrinth disorders,0.6019397972821803,0.5475525807849432,0.4618079887876664
scaffold,2,morgan+desc+rf-multi,Cardiac disorders,0.6519547316712146,0.7935727291817223,0.6923615977575333
scaffold,2,morgan+desc+rf-multi,Nervous system disorders,0.7162523282851769,0.9658676438911596,0.9138051857042748
scaffold,2,morgan+desc+rf-multi,"Injury, poisoning and procedural complications",0.581570273411408,0.7264810036364514,0.6629292221443588
scaffold,2,morgan+desc+lgbm,Hepatobiliary disorders,0.6968974978451916,0.696572456149768,0.5206727400140154
scaffold,2,morgan+desc+lgbm,Metabolism and nutrition disorders,0.5966460003642424,0.7630540472549565,0.6979677645409951
scaffold,2,morgan+desc+lgbm,Product issues,0.6055979299138899,0.0327659084500433,0.0154169586545199
scaffold,2,morgan+desc+lgbm,Eye disorders,0.6598104777944664,0.7339895500155695,0.613875262789068
scaffold,2,morgan+desc+lgbm,Investigations,0.6548092080210893,0.8904166583838198,0.8065872459705676
scaffold,2,morgan+desc+lgbm,Musculoskeletal and connective tissue disorders,0.6507278658377544,0.8042792805238843,0.6986685353889278
scaffold,2,morgan+desc+lgbm,Gastrointestinal disorders,0.7611068048191877,0.9652023590057148,0.9096005606166784
scaffold,2,morgan+desc+lgbm,Social circumstances,0.6157636050329203,0.2763926280793827,0.1758934828311142
scaffold,2,morgan+desc+lgbm,Immune system disorders,0.6019588265188895,0.7991570862192998,0.7175893482831114
scaffold,2,morgan+desc+lgbm,Reproductive system and breast disorders,0.6878047592693438,0.7033774292298309,0.5094604064470918
scaffold,2,morgan+desc+lgbm,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6920029565745968,0.4805933584257263,0.263489838822705
scaffold,2,morgan+desc+lgbm,General disorders and administration site conditions,0.5511217131734005,0.9237284579263404,0.905395935529082
scaffold,2,morgan+desc+lgbm,Endocrine disorders,0.698169849981588,0.4395586375177098,0.2263489838822705
scaffold,2,morgan+desc+lgbm,Surgical and medical procedures,0.5710395367262912,0.1994422885674421,0.1492641906096706
scaffold,2,morgan+desc+lgbm,Vascular disorders,0.6222624490476625,0.8378038138325923,0.7764540995094604
scaffold,2,morgan+desc+lgbm,Blood and lymphatic system disorders,0.7136610579435608,0.7989272223582782,0.6201822004204625
scaffold,2,morgan+desc+lgbm,Skin and subcutaneous tissue disorders,0.4992992662603773,0.9221863776736232,0.9236159775753328
scaffold,2,morgan+desc+lgbm,"Congenital, familial and genetic disorders",0.5941112185440695,0.264177430937346,0.1772950245269796
scaffold,2,morgan+desc+lgbm,Infections and infestations,0.6357639176429494,0.8059288427331669,0.7049754730203224
scaffold,2,morgan+desc+lgbm,"Respiratory, thoracic and mediastinal disorders",0.6369713141079248,0.8291630765045553,0.7428170988086895
scaffold,2,morgan+desc+lgbm,Psychiatric disorders,0.6512157727717689,0.8083409707407722,0.7119831814996496
scaffold,2,morgan+desc+lgbm,Renal and urinary disorders,0.6611216402663174,0.7601338627164493,0.6384022424667134
scaffold,2,morgan+desc+lgbm,"Pregnancy, puerperium and perinatal conditions",0.5578691845832922,0.13629505566138,0.0875963559915907
scaffold,2,morgan+desc+lgbm,Ear and labyrinth disorders,0.6266677956187013,0.6034041214450958,0.4618079887876664
scaffold,2,morgan+desc+lgbm,Cardiac disorders,0.6827308764927948,0.8138182577771479,0.6923615977575333
scaffold,2,morgan+desc+lgbm,Nervous system disorders,0.6703148268352432,0.9495267060713888,0.9138051857042748
scaffold,2,morgan+desc+lgbm,"Injury, poisoning and procedural complications",0.5954801477928153,0.7475742060464813,0.6629292221443588
random,0,prior,Hepatobiliary disorders,0.5,0.5206251958234441,0.5206727400140154
random,0,prior,Metabolism and nutrition disorders,0.5,0.6979476072794927,0.6979677645409951
random,0,prior,Product issues,0.5,0.0154023948262819,0.0154169586545199
random,0,prior,Eye disorders,0.5,0.6138885094930563,0.613875262789068
random,0,prior,Investigations,0.5,0.8064730986232771,0.8065872459705676
random,0,prior,Musculoskeletal and connective tissue disorders,0.5,0.6984910484611998,0.6986685353889278
random,0,prior,Gastrointestinal disorders,0.5,0.909661991365298,0.9096005606166784
random,0,prior,Social circumstances,0.5,0.1759863215435115,0.1758934828311142
random,0,prior,Immune system disorders,0.5,0.717787035160362,0.7175893482831114
random,0,prior,Reproductive system and breast disorders,0.5,0.5093085679573403,0.5094604064470918
random,0,prior,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.5,0.2634731441879316,0.263489838822705
random,0,prior,General disorders and administration site conditions,0.5,0.9054167842101484,0.905395935529082
random,0,prior,Endocrine disorders,0.5,0.2264697441336099,0.2263489838822705
random,0,prior,Surgical and medical procedures,0.5,0.1493609387326716,0.1492641906096706
random,0,prior,Vascular disorders,0.5,0.7763585269496678,0.7764540995094604
random,0,prior,Blood and lymphatic system disorders,0.5,0.6200534855126384,0.6201822004204625
random,0,prior,Skin and subcutaneous tissue disorders,0.5,0.923557785132165,0.9236159775753328
random,0,prior,"Congenital, familial and genetic disorders",0.5,0.1773887662098256,0.1772950245269796
random,0,prior,Infections and infestations,0.5,0.7050945187788116,0.7049754730203224
random,0,prior,"Respiratory, thoracic and mediastinal disorders",0.5,0.7428625365539535,0.7428170988086895
random,0,prior,Psychiatric disorders,0.5,0.7120121708513433,0.7119831814996496
random,0,prior,Renal and urinary disorders,0.5,0.6383208464119962,0.6384022424667134
random,0,prior,"Pregnancy, puerperium and perinatal conditions",0.5,0.0875620406242412,0.0875963559915907
random,0,prior,Ear and labyrinth disorders,0.5,0.4619501279957659,0.4618079887876664
random,0,prior,Cardiac disorders,0.5,0.6923137352593102,0.6923615977575333
random,0,prior,Nervous system disorders,0.5,0.91395227270389,0.9138051857042748
random,0,prior,"Injury, poisoning and procedural complications",0.5,0.6631551316328863,0.6629292221443588
random,0,size+logreg,Hepatobiliary disorders,0.4629191797342308,0.4709165554058668,0.5206727400140154
random,0,size+logreg,Metabolism and nutrition disorders,0.5436764856569481,0.7287488404803943,0.6979677645409951
random,0,size+logreg,Product issues,0.6029896829396413,0.0411045933127075,0.0154169586545199
random,0,size+logreg,Eye disorders,0.496618861739253,0.5866020956059501,0.613875262789068
random,0,size+logreg,Investigations,0.6077647730770069,0.8521576544052738,0.8065872459705676
random,0,size+logreg,Musculoskeletal and connective tissue disorders,0.6027423094228765,0.7553875505190981,0.6986685353889278
random,0,size+logreg,Gastrointestinal disorders,0.5758320562229693,0.92690019895723,0.9096005606166784
random,0,size+logreg,Social circumstances,0.5296774567532463,0.1861514223922359,0.1758934828311142
random,0,size+logreg,Immune system disorders,0.6069639654900615,0.7866012771841472,0.7175893482831114
random,0,size+logreg,Reproductive system and breast disorders,0.4611630891810677,0.4704716862847471,0.5094604064470918
random,0,size+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.5340476990964731,0.3036797163655776,0.263489838822705
random,0,size+logreg,General disorders and administration site conditions,0.5501015164550622,0.915647271715916,0.905395935529082
random,0,size+logreg,Endocrine disorders,0.4884608498297249,0.2247365005810223,0.2263489838822705
random,0,size+logreg,Surgical and medical procedures,0.520814564068977,0.1520265095055999,0.1492641906096706
random,0,size+logreg,Vascular disorders,0.554631414358254,0.8056668214270009,0.7764540995094604
random,0,size+logreg,Blood and lymphatic system disorders,0.4819500200856933,0.5970135862751811,0.6201822004204625
random,0,size+logreg,Skin and subcutaneous tissue disorders,0.6476137337718224,0.949799949266398,0.9236159775753328
random,0,size+logreg,"Congenital, familial and genetic disorders",0.4918053710272708,0.1754933361548168,0.1772950245269796
random,0,size+logreg,Infections and infestations,0.6192900526879312,0.7744389595592794,0.7049754730203224
random,0,size+logreg,"Respiratory, thoracic and mediastinal disorders",0.5847655049899905,0.7866459979110916,0.7428170988086895
random,0,size+logreg,Psychiatric disorders,0.5356734262497822,0.7252201514741299,0.7119831814996496
random,0,size+logreg,Renal and urinary disorders,0.5470593647605598,0.6649724701626971,0.6384022424667134
random,0,size+logreg,"Pregnancy, puerperium and perinatal conditions",0.5319308926775127,0.1118236995319969,0.0875963559915907
random,0,size+logreg,Ear and labyrinth disorders,0.5065070874109925,0.4613775722902845,0.4618079887876664
random,0,size+logreg,Cardiac disorders,0.5543378573067269,0.7326084974834461,0.6923615977575333
random,0,size+logreg,Nervous system disorders,0.653476692872584,0.9443104301649008,0.9138051857042748
random,0,size+logreg,"Injury, poisoning and procedural complications",0.5581308387458676,0.7075552626312327,0.6629292221443588
random,0,knn5 tanimoto,Hepatobiliary disorders,0.7093601560347448,0.6942282695362515,0.5206727400140154
random,0,knn5 tanimoto,Metabolism and nutrition disorders,0.593020672285096,0.741985708200527,0.6979677645409951
